Test Method=tm1(), Test Class=CTest [JUNIT3], References={CTest.c:C, var3:boolean, var1:boolean, var1:boolean, CTest.c:C, var1:boolean, var3:boolean, var1:boolean, var3:boolean, CTest.c:C, }, Invocations={C.C():void, CTest.thm3(java.lang.String, boolean):void, CTest.thm3(java.lang.String, boolean):void, C.m1(java.lang.String):boolean, C.m2(java.lang.String, java.lang.String):UNKNOWNP.UNKNOWN, CTest.thm2(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm2(java.lang.String):void, }, Assertions={fail, }
id=3623 rank=1 score=2.860 fqn=org.exist.xmldb.test.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=3839 rank=1 score=2.860 fqn=org.exist.xmldb.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=13586 rank=3 score=2.612 fqn=de.schlund.pfixxml.util.XmlTest heuristics={A:1.000, R:1.000, K:0.612}
id=3815 rank=4 score=2.576 fqn=org.exist.xmldb.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3575 rank=4 score=2.576 fqn=org.exist.xmldb.test.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3831 rank=6 score=2.525 fqn=org.exist.xmldb.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=3609 rank=6 score=2.525 fqn=org.exist.xmldb.test.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=5082 rank=8 score=2.515 fqn=test.org.softnetwork.xml.sax.helpers.TestSaxReader heuristics={A:1.000, R:1.000, K:0.515}
id=19478 rank=9 score=2.470 fqn=fll.web.FullTournamentTest heuristics={A:1.000, R:1.000, K:0.470}
id=5564 rank=10 score=2.443 fqn=org.joda.time.TestDateTimeComparator heuristics={A:1.000, R:1.000, K:0.443}
id=12636 rank=11 score=2.325 fqn=org.dhmp.util.BasicHierarchicalMapTest heuristics={A:1.000, R:1.000, K:0.325}
id=12229 rank=12 score=2.301 fqn=Run_Time.TypeCheckTest heuristics={A:1.000, R:1.000, K:0.301}
id=6987 rank=13 score=2.299 fqn=datadog.sessions.JdbcTransactionTest heuristics={A:1.000, R:1.000, K:0.299}
id=14107 rank=14 score=2.290 fqn=org.openjf.BoardContainerTest heuristics={A:1.000, R:1.000, K:0.290}
id=5491 rank=15 score=2.279 fqn=org.joda.time.convert.TestConverterManager heuristics={A:1.000, R:1.000, K:0.279}
id=3582 rank=16 score=2.265 fqn=org.exist.xmldb.test.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=3820 rank=16 score=2.265 fqn=org.exist.xmldb.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=18623 rank=18 score=2.208 fqn=org.lockss.exporter.biblio.TestBibliographicOrderScorer heuristics={A:1.000, R:1.000, K:0.208}
id=8618 rank=19 score=2.196 fqn=quickfix.SessionScheduleTest heuristics={A:1.000, R:1.000, K:0.196}
id=4442 rank=20 score=2.188 fqn=tests.org.ntropa.build.html.MarkedUpHtmlParserTest heuristics={A:1.000, R:1.000, K:0.188}
id=15030 rank=21 score=2.185 fqn=org.jaxlib.junit.XTestCase heuristics={A:1.000, R:1.000, K:0.185}
id=8456 rank=22 score=2.184 fqn=quickfix.MessageTest heuristics={A:1.000, R:1.000, K:0.184}
id=14724 rank=23 score=2.000 fqn=com.zimbra.qa.unittest.TestTags heuristics={A:1.000, R:1.000}
id=3568 rank=265 score=1.000 fqn=org.exist.xmldb.test.ShutdownTest heuristics={A:1.000}
id=2263 rank=265 score=1.000 fqn=test.domain.TestDomainCheck2 heuristics={A:1.000}
id=4626 rank=265 score=1.000 fqn=com.tomgibara.pronto.config.source.FileConfigSourceTest heuristics={A:1.000}
id=5505 rank=265 score=1.000 fqn=org.joda.time.TestLocalTime_Basics heuristics={A:1.000}
id=6121 rank=265 score=1.000 fqn=com.brimarx.internet.common.ProtocolTokenParserTest heuristics={A:1.000}
id=7530 rank=265 score=1.000 fqn=com.kneobase.driver.gzip.GZipAdapterTest heuristics={A:1.000}
id=8300 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.platform.swing.builder.utils.TestSwingMessageOutput heuristics={A:1.000}
id=9197 rank=265 score=1.000 fqn=org.acegisecurity.providers.dao.DaoAuthenticationProviderTests heuristics={A:1.000}
id=11215 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.SVNTest heuristics={A:1.000}
id=12076 rank=265 score=1.000 fqn=net.buffalo.service.spring.SpringServiceFactoryTest heuristics={A:1.000}
id=15475 rank=265 score=1.000 fqn=org.unitils.util.ReflectionUtilsEnumTest heuristics={A:1.000}
id=17524 rank=265 score=1.000 fqn=org.mifos.customers.persistence.CustomerPersistenceIntegrationTest heuristics={A:1.000}
id=7109 rank=265 score=1.000 fqn=net.sf.ngrease.ffp.ErrorExpressionTest heuristics={A:1.000}
id=8080 rank=265 score=1.000 fqn=ori.impl.ListTest heuristics={A:1.000}
id=9029 rank=265 score=1.000 fqn=org.acegisecurity.userdetails.memory.InMemoryDaoTests heuristics={A:1.000}
id=9507 rank=265 score=1.000 fqn=org.acegisecurity.intercept.web.FilterInvocationDefinitionSourceEditorWithPathsTests heuristics={A:1.000}
id=10820 rank=265 score=1.000 fqn=fu.util.t.MapFactoryTest heuristics={A:1.000}
id=11458 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.SVNBootstrapperTest heuristics={A:1.000}
id=13349 rank=265 score=1.000 fqn=org.helianto.core.creation.OperatorCreatorTests heuristics={A:1.000}
id=14800 rank=265 score=1.000 fqn=org.springframework.richclient.form.FormModelHelperTests heuristics={A:1.000}
id=16722 rank=265 score=1.000 fqn=org.mifos.accounts.productdefinition.business.service.SavingsPrdBusinessServiceTest heuristics={A:1.000}
id=18759 rank=265 score=1.000 fqn=net.sf.classifier4J.bayesian.BayesianClassifierTest heuristics={A:1.000}
id=1699 rank=265 score=1.000 fqn=test.org.mbari.vars.knowledgebase.model.dao.LWConceptNameDAOTest heuristics={A:1.000}
id=2774 rank=265 score=1.000 fqn=com.boomerang.web.ControladorTest heuristics={A:1.000}
id=4061 rank=265 score=1.000 fqn=br.com.jera.libelula.dao.FuncaoDaoTest heuristics={A:1.000}
id=5121 rank=265 score=1.000 fqn=org.jivesoftware.smack.filter.OrFilterTest heuristics={A:1.000}
id=5544 rank=265 score=1.000 fqn=org.joda.time.TestYearMonthDay_Basics heuristics={A:1.000}
id=6879 rank=265 score=1.000 fqn=datadog.services.DescriptorTest heuristics={A:1.000}
id=7720 rank=265 score=1.000 fqn=com.kneobase.extractors.XmlBuilderTest heuristics={A:1.000}
id=8891 rank=265 score=1.000 fqn=org.nxplanner.security.TestXPlannerLoginModule heuristics={A:1.000}
id=9404 rank=265 score=1.000 fqn=org.acegisecurity.acl.basic.SimpleAclEntryTests heuristics={A:1.000}
id=10308 rank=265 score=1.000 fqn=dataserver.qbe.CriteriaQueryBuilderTestCase heuristics={A:1.000}
id=11372 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.PauseBuilderTest heuristics={A:1.000}
id=14312 rank=265 score=1.000 fqn=net.sourceforge.processdash.util.PatternListTest heuristics={A:1.000}
id=15909 rank=265 score=1.000 fqn=com.javaeedev.dao.impl.ResourceDaoImplTest heuristics={A:1.000}
id=10580 rank=265 score=1.000 fqn=jhomenet.hw.test.HardwareRegistryTest heuristics={A:1.000}
id=11433 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.ClearCaseBootstrapperTest heuristics={A:1.000}
id=13125 rank=265 score=1.000 fqn=org.rifidi.emulator.processor.ProcessorManagerTest heuristics={A:1.000}
id=14611 rank=265 score=1.000 fqn=net.sf.redeemer.worker.drivers.LastSeenTest heuristics={A:1.000}
id=16413 rank=265 score=1.000 fqn=org.mifos.accounts.financial.util.helpers.FinancialInitializerIntegrationTest heuristics={A:1.000}
id=18703 rank=265 score=1.000 fqn=com.abbhsoft.faq.dao.AnswersDAOTest heuristics={A:1.000}
id=1822 rank=265 score=1.000 fqn=org.mbari.vars.annotation.ui.actions.TestOpenVideoArchiveSetUsingParamsAction heuristics={A:1.000}
id=3394 rank=265 score=1.000 fqn=net.sourceforge.stressful.test.StressMakerTest heuristics={A:1.000}
id=1550 rank=265 score=1.000 fqn=org.apache.commons.collections15.keyvalue.TestDefaultKeyValue heuristics={A:1.000}
id=3679 rank=265 score=1.000 fqn=org.exist.storage.test.ShutdownTest heuristics={A:1.000}
id=2664 rank=265 score=1.000 fqn=fit.CannotLoadFixtureTest heuristics={A:1.000}
id=5029 rank=265 score=1.000 fqn=ar.com.jiji.kaya.reflect.MethodNamesTest heuristics={A:1.000}
id=5534 rank=265 score=1.000 fqn=org.joda.time.TestHours heuristics={A:1.000}
id=6651 rank=265 score=1.000 fqn=com.amazon.carbonado.layout.TestLayout heuristics={A:1.000}
id=7678 rank=265 score=1.000 fqn=com.kneobase.server.index.SourceIndexTest heuristics={A:1.000}
id=8639 rank=265 score=1.000 fqn=ar.com.teracode.formula.FormulaEvaluationTest heuristics={A:1.000}
id=9358 rank=265 score=1.000 fqn=org.acegisecurity.vote.BasicAclEntryVoterTests heuristics={A:1.000}
id=10086 rank=265 score=1.000 fqn=junitour.ExampleTest heuristics={A:1.000}
id=12887 rank=265 score=1.000 fqn=it.imolinfo.test.client.TestRuleContainsOccurrenceSuccess heuristics={A:1.000}
id=14218 rank=265 score=1.000 fqn=org.dataisland.primitives.format.FloatDataIslandFormatTestCase heuristics={A:1.000}
id=15790 rank=265 score=1.000 fqn=com.uceditor.datastructs.TrieMapTest heuristics={A:1.000}
id=19699 rank=265 score=1.000 fqn=org.exist.validation.DatabaseResourcesTest heuristics={A:1.000}
id=777 rank=265 score=1.000 fqn=rationals.StateFactoryTest heuristics={A:1.000}
id=3509 rank=265 score=1.000 fqn=org.exist.xquery.test.XQueryUpdateTest heuristics={A:1.000}
id=2051 rank=265 score=1.000 fqn=it.imolinfo.jbi4corba.test.runtime.ConsumerServiceCreatorTest heuristics={A:1.000}
id=3829 rank=265 score=1.000 fqn=org.exist.xmldb.ResourceSetTest heuristics={A:1.000}
id=4543 rank=265 score=1.000 fqn=tests.org.ntropa.runtime.sao.StandardInvocationContextTest heuristics={A:1.000}
id=5490 rank=265 score=1.000 fqn=org.joda.time.TestLocalDateTime_Constructors heuristics={A:1.000}
id=6003 rank=265 score=1.000 fqn=it.imolinfo.jbi4cics.test.mapping.coboltypes.CobolIntegerTypeMappingTest heuristics={A:1.000}
id=7493 rank=265 score=1.000 fqn=com.kneobase.driver.condition.ComposedConditonTest heuristics={A:1.000}
id=8229 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.app.cmd.TestCommandQueue heuristics={A:1.000}
id=9163 rank=265 score=1.000 fqn=org.acegisecurity.providers.cas.ticketvalidator.CasProxyTicketValidatorTests heuristics={A:1.000}
id=9690 rank=265 score=1.000 fqn=org.dbunit.dataset.csv.handlers.EnforceHandlerTest heuristics={A:1.000}
id=11172 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.AlienBrainTest heuristics={A:1.000}
id=11851 rank=265 score=1.000 fqn=net.sourceforge.mentor_chess.tests.BoardTest heuristics={A:1.000}
id=13695 rank=265 score=1.000 fqn=net.kano.joustsim.oscar.oscar.service.icbm.ft.DefaultTransferredFileFactoryTest heuristics={A:1.000}
id=15205 rank=265 score=1.000 fqn=test.de.laures.cewolf.taglib.CewolfChartFactoryTest heuristics={A:1.000}
id=17378 rank=265 score=1.000 fqn=org.mifos.customers.CenterUpdateTest heuristics={A:1.000}
id=19123 rank=265 score=1.000 fqn=org.dishevelled.identify.IdButtonTest heuristics={A:1.000}
id=1795 rank=265 score=1.000 fqn=org.mbari.vars.dao.DAOEventQueueTest heuristics={A:1.000}
id=3758 rank=265 score=1.000 fqn=org.exist.xquery.OpNumericTest heuristics={A:1.000}
id=3134 rank=265 score=1.000 fqn=net.objectlab.kit.datecalc.common.AbstractPeriodCountCalculatorTest heuristics={A:1.000}
id=4365 rank=265 score=1.000 fqn=tests.org.ntropa.utility.CollectionsUtilitiesTest heuristics={A:1.000}
id=5320 rank=265 score=1.000 fqn=edu.rice.cs.javalanglevels.IntermediateLevelTest heuristics={A:1.000}
id=7055 rank=265 score=1.000 fqn=net.sf.ngrease.ffp.ShouldFailExpressionTest heuristics={A:1.000}
id=1259 rank=265 score=1.000 fqn=org.smartfrog.test.unit.sfcore.languages.cdl.references.ReferencePathTest heuristics={A:1.000}
id=4944 rank=265 score=1.000 fqn=tudu.service.impl.TodosManagerImplTest heuristics={A:1.000}
id=5525 rank=265 score=1.000 fqn=org.joda.time.field.TestPreciseDurationDateTimeField heuristics={A:1.000}
id=6436 rank=265 score=1.000 fqn=com.amazon.carbonado.spi.TestSequenceValueGenerator heuristics={A:1.000}
id=7569 rank=265 score=1.000 fqn=com.kneobase.driver.archive.ContentFactoryTest heuristics={A:1.000}
id=8524 rank=265 score=1.000 fqn=quickfix.SessionIDTest heuristics={A:1.000}
id=9291 rank=265 score=1.000 fqn=org.acegisecurity.ui.rememberme.RememberMeProcessingFilterTests heuristics={A:1.000}
id=9973 rank=265 score=1.000 fqn=net.whippetcode.client.common.export.ExcelExportTest heuristics={A:1.000}
id=12649 rank=265 score=1.000 fqn=org.jgenesis.swing.JGDateTextFieldTest heuristics={A:1.000}
id=13987 rank=265 score=1.000 fqn=net.sf.jameleon.data.SqlTagTest heuristics={A:1.000}
id=17886 rank=265 score=1.000 fqn=org.mifos.framework.util.CollectionUtilsTest heuristics={A:1.000}
id=19568 rank=265 score=1.000 fqn=com.innodata.xiruss.http.client.HttpApiClientTestBase heuristics={A:1.000}
id=117 rank=265 score=1.000 fqn=org.jrdf.util.param.EmtpyStringCheckerUnitTest heuristics={A:1.000}
id=3475 rank=265 score=1.000 fqn=org.exist.xquery.test.SAXStorageTest heuristics={A:1.000}
id=1915 rank=265 score=1.000 fqn=de.kunysch.localimdb.tests.MovieTest heuristics={A:1.000}
id=3812 rank=265 score=1.000 fqn=org.exist.xmldb.ShutdownTest heuristics={A:1.000}
id=4444 rank=265 score=1.000 fqn=tests.org.ntropa.build.jsp.StandardApplicationFinderTest heuristics={A:1.000}
id=5477 rank=265 score=1.000 fqn=org.joda.time.chrono.TestJulianChronology heuristics={A:1.000}
id=5968 rank=265 score=1.000 fqn=org.jfin.date.test.daycount.DaycountCalculatorFactoryTest heuristics={A:1.000}
id=7417 rank=265 score=1.000 fqn=de.tum.in.botl.util.setHelper.impl.SetHelperTest heuristics={A:1.000}
id=8166 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.action.TestActionStore heuristics={A:1.000}
id=9121 rank=265 score=1.000 fqn=org.acegisecurity.providers.rcp.RemoteAuthenticationProviderTests heuristics={A:1.000}
id=9591 rank=265 score=1.000 fqn=org.acegisecurity.adapters.resin.ResinAcegiAuthenticatorTests heuristics={A:1.000}
id=11123 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.util.UtilTest heuristics={A:1.000}
id=15001 rank=265 score=1.000 fqn=org.springframework.richclient.settings.support.TreeMementoTests heuristics={A:1.000}
id=17247 rank=265 score=1.000 fqn=org.mifos.customers.business.CustomerAccountBOIntegrationTest heuristics={A:1.000}
id=18988 rank=265 score=1.000 fqn=org.dishevelled.evolve.AbstractSelectionTest heuristics={A:1.000}
id=18531 rank=265 score=1.000 fqn=de.fzj.unicore.cis.dao.TestExistDBSiteDao heuristics={A:1.000}
id=19755 rank=265 score=1.000 fqn=org.acegisecurity.acl.basic.jdbc.JdbcExtendedDaoImplTests heuristics={A:1.000}
id=1117 rank=265 score=1.000 fqn=org.smartfrog.services.deployapi.test.unit.LifecycleStateTest heuristics={A:1.000}
id=4701 rank=265 score=1.000 fqn=net.sf.magicmap.plugin.DocumentDescriptorReaderTest heuristics={A:1.000}
id=5513 rank=265 score=1.000 fqn=org.joda.time.TestMutableInterval_Updates heuristics={A:1.000}
id=7546 rank=265 score=1.000 fqn=com.kneobase.driver.documentbuilder.FieldBuilderTest heuristics={A:1.000}
id=8373 rank=265 score=1.000 fqn=net.sf.jguiraffe.config.TestObjectConfig heuristics={A:1.000}
id=9234 rank=265 score=1.000 fqn=org.acegisecurity.providers.encoding.ShaPasswordEncoderTests heuristics={A:1.000}
id=9897 rank=265 score=1.000 fqn=com.phenix.pct.PCTConnectionTest heuristics={A:1.000}
id=11232 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.TargetsTest heuristics={A:1.000}
id=12226 rank=265 score=1.000 fqn=jwutil.collections.SetTest heuristics={A:1.000}
id=13918 rank=265 score=1.000 fqn=net.sf.jameleon.util.StateStorerTest heuristics={A:1.000}
id=15573 rank=265 score=1.000 fqn=org.unitils.reflectionassert.ReflectionAssertPropertiesCollectionsTest heuristics={A:1.000}
id=17769 rank=265 score=1.000 fqn=org.mifos.framework.components.tabletag.TableTagExceptionTest heuristics={A:1.000}
id=4419 rank=265 score=1.000 fqn=tests.org.ntropa.build.channel.StandardChannelMonitorTest heuristics={A:1.000}
id=5467 rank=265 score=1.000 fqn=org.joda.time.chrono.TestBuddhistChronology heuristics={A:1.000}
id=5897 rank=265 score=1.000 fqn=com._17od.upm.crypto.TestEncryptionService heuristics={A:1.000}
id=7199 rank=265 score=1.000 fqn=net.sourceforge.javajson.test.TestParser heuristics={A:1.000}
id=8114 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.components.tags.AbstractTagTest heuristics={A:1.000}
id=9076 rank=265 score=1.000 fqn=org.acegisecurity.taglibs.authz.AclTagTests heuristics={A:1.000}
id=9546 rank=265 score=1.000 fqn=org.acegisecurity.runas.RunAsImplAuthenticationProviderTests heuristics={A:1.000}
id=10950 rank=265 score=1.000 fqn=org.openscience.cdk.test.io.PDBWriterTest heuristics={A:1.000}
id=11481 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.ModificationSetTest heuristics={A:1.000}
id=13417 rank=265 score=1.000 fqn=org.helianto.core.mail.compose.MailFormTests heuristics={A:1.000}
id=14821 rank=265 score=1.000 fqn=org.springframework.richclient.command.config.CommandButtonIconInfoTests heuristics={A:1.000}
id=17010 rank=265 score=1.000 fqn=org.mifos.application.holiday.persistence.HolidayServiceFacadeWebTierTest heuristics={A:1.000}
id=18788 rank=265 score=1.000 fqn=net.sf.classifier4J.vector.VectorUtilsTest heuristics={A:1.000}
id=1735 rank=265 score=1.000 fqn=test.org.mbari.vars.annotation.ui.actions.TestOpenVideoArchiveSetUsingParamsAction heuristics={A:1.000}
id=2982 rank=265 score=1.000 fqn=org.rubypeople.rdt.internal.launching.TC_RubyInterpreter heuristics={A:1.000}
id=4303 rank=265 score=1.000 fqn=org.jvoicexml.xml.TestTokenList heuristics={A:1.000}
id=5146 rank=265 score=1.000 fqn=org.jivesoftware.smack.filter.NotFilterTest heuristics={A:1.000}
id=5549 rank=265 score=1.000 fqn=org.joda.time.TestYearMonthDay_Properties heuristics={A:1.000}
id=6944 rank=265 score=1.000 fqn=datadog.db.model.TableTest heuristics={A:1.000}
id=7730 rank=265 score=1.000 fqn=com.kneobase.extractors.RtfBuilderTest heuristics={A:1.000}
id=8950 rank=265 score=1.000 fqn=org.acegisecurity.captcha.CaptchaChannelProcessorTemplateTests heuristics={A:1.000}
id=9433 rank=265 score=1.000 fqn=org.acegisecurity.afterinvocation.AfterInvocationProviderManagerTests heuristics={A:1.000}
id=10414 rank=265 score=1.000 fqn=net.sourceforge.toscanaj.controller.db.tests.DBConnectionEmbeddTest heuristics={A:1.000}
id=11393 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.CruiseControlControllerTest heuristics={A:1.000}
id=12008 rank=265 score=1.000 fqn=net.buffalo.protocal.util.ClassUtilTest heuristics={A:1.000}
id=13752 rank=265 score=1.000 fqn=net.sf.jameleon.plugin.httpunit.HttpUnitSessionTagTest heuristics={A:1.000}
id=15434 rank=265 score=1.000 fqn=net.sf.click.utilinvokelistener.ClickUtilsInvokeListenerTest heuristics={A:1.000}
id=17471 rank=265 score=1.000 fqn=org.mifos.customers.group.business.service.GroupBusinessServiceTest heuristics={A:1.000}
id=19157 rank=265 score=1.000 fqn=cppncss.analyzer.preprocessor.PreProcessorTest heuristics={A:1.000}
id=9009 rank=265 score=1.000 fqn=org.acegisecurity.util.FilterToBeanProxyTests heuristics={A:1.000}
id=9476 rank=265 score=1.000 fqn=org.acegisecurity.intercept.method.aopalliance.MethodDefinitionSourceAdvisorTests heuristics={A:1.000}
id=10708 rank=265 score=1.000 fqn=test.jhomenet.server.auth.ServerLoginServiceImplTest heuristics={A:1.000}
id=11449 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.AlienBrainBootstrapperTest heuristics={A:1.000}
id=13177 rank=265 score=1.000 fqn=org.rifidi.emulator.io.comm.ip.udp.UDPCommunicationTest heuristics={A:1.000}
id=14741 rank=265 score=1.000 fqn=org.springframework.richclient.progress.ProgressBarProgressMonitorTests heuristics={A:1.000}
id=16701 rank=265 score=1.000 fqn=org.mifos.accounts.productdefinition.business.SavingsOfferingBOIntegrationTest heuristics={A:1.000}
id=18717 rank=265 score=1.000 fqn=com.abbhsoft.faq.dao.TopicDAOTest heuristics={A:1.000}
id=1849 rank=265 score=1.000 fqn=org.mbari.vcr.udp01.VCRTest heuristics={A:1.000}
id=2732 rank=265 score=1.000 fqn=net.sourceforge.cobertura.coveragedata.PackageDataTest heuristics={A:1.000}
id=4037 rank=265 score=1.000 fqn=br.com.jera.libelula.dao.RecursoDaoTest heuristics={A:1.000}
id=5073 rank=265 score=1.000 fqn=test.org.softnetwork.log.TestLog4jConnector heuristics={A:1.000}
id=5539 rank=265 score=1.000 fqn=org.joda.time.TestTimeOfDay_Basics heuristics={A:1.000}
id=6846 rank=265 score=1.000 fqn=net.sf.webmancer.widget.AbstrContainerTest heuristics={A:1.000}
id=7706 rank=265 score=1.000 fqn=com.kneobase.extractors.WordBuilderTest heuristics={A:1.000}
id=8840 rank=265 score=1.000 fqn=org.nxplanner.wiki.TestTwikiFormat heuristics={A:1.000}
id=9381 rank=265 score=1.000 fqn=org.acegisecurity.vote.AbstractAccessDecisionManagerTests heuristics={A:1.000}
id=10226 rank=265 score=1.000 fqn=test.net.sf.gridarta.gui.HideFileFilterProxyTest heuristics={A:1.000}
id=11361 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.FTPPublisherTest heuristics={A:1.000}
id=12892 rank=265 score=1.000 fqn=it.imolinfo.test.client.TestSetVariableSuccessInMoreRow heuristics={A:1.000}
id=14230 rank=265 score=1.000 fqn=org.dataisland.primitives.format.BigDecimalDataIslandFormatTestCase heuristics={A:1.000}
id=15843 rank=265 score=1.000 fqn=net.pieroxy.sdoss.tests.TestUserId heuristics={A:1.000}
id=18288 rank=265 score=1.000 fqn=org.mifos.rest.approval.service.ApprovalServiceTest heuristics={A:1.000}
id=19712 rank=265 score=1.000 fqn=com.brimarx.icap10.stack.impl.iterable.IcapCommandParserTest heuristics={A:1.000}
id=3552 rank=265 score=1.000 fqn=org.exist.validation.test.ValidationServiceTest heuristics={A:1.000}
id=2188 rank=265 score=1.000 fqn=org.millscript.commons.xml.sax.XMLReaderTest heuristics={A:1.000}
id=4588 rank=265 score=1.000 fqn=com.tomgibara.pronto.core.TestPronto heuristics={A:1.000}
id=5497 rank=265 score=1.000 fqn=org.joda.time.TestLocalDate_Constructors heuristics={A:1.000}
id=6024 rank=265 score=1.000 fqn=net.sf.jabs.test.ReportPurgeTest heuristics={A:1.000}
id=7515 rank=265 score=1.000 fqn=com.kneobase.driver.rdbms.RowAdapterTest heuristics={A:1.000}
id=8282 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.layout.TestBorderLayout heuristics={A:1.000}
id=9182 rank=265 score=1.000 fqn=org.acegisecurity.providers.anonymous.AnonymousProcessingFilterTests heuristics={A:1.000}
id=9819 rank=265 score=1.000 fqn=com.fishfarm.bookreader.book.PageTest heuristics={A:1.000}
id=11192 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.AllFusionHarvestCM511Test heuristics={A:1.000}
id=13053 rank=265 score=1.000 fqn=org.jnode.test.fs.ntfs.NTFSUnitTest heuristics={A:1.000}
id=14467 rank=265 score=1.000 fqn=net.sf.jpd.common.DownloaderTest heuristics={A:1.000}
id=16274 rank=265 score=1.000 fqn=org.mifos.accounts.business.AccountStateMachineIntegrationTest heuristics={A:1.000}
id=1816 rank=265 score=1.000 fqn=org.mbari.vars.knowledgebase.model.dao.CrudTest1 heuristics={A:1.000}
id=3771 rank=265 score=1.000 fqn=org.exist.xquery.value.AnyURITest heuristics={A:1.000}
id=3302 rank=265 score=1.000 fqn=net.sf.wallace.mina.IMAP4ProtocolEncoderTest heuristics={A:1.000}
id=5463 rank=265 score=1.000 fqn=org.joda.time.TestDurationFieldType heuristics={A:1.000}
id=2617 rank=265 score=1.000 fqn=fitnesse.wikitext.WidgetBuilderTest heuristics={A:1.000}
id=5018 rank=265 score=1.000 fqn=ar.com.jiji.kaya.utils.NumberToTextTest heuristics={A:1.000}
id=5530 rank=265 score=1.000 fqn=org.joda.time.field.TestPreciseDurationField heuristics={A:1.000}
id=6573 rank=265 score=1.000 fqn=com.amazon.carbonado.raw.TestEncodingStrategy heuristics={A:1.000}
id=7590 rank=265 score=1.000 fqn=com.kneobase.search.query.HitsTest heuristics={A:1.000}
id=8620 rank=265 score=1.000 fqn=quickfix.SessionSettingsTest heuristics={A:1.000}
id=9341 rank=265 score=1.000 fqn=org.acegisecurity.ui.ExceptionTranslationFilterTests heuristics={A:1.000}
id=10039 rank=265 score=1.000 fqn=com.philemonworks.selfdiagnose.test.CheckJ2EETest heuristics={A:1.000}
id=12713 rank=265 score=1.000 fqn=org.jgenesis.helper.DateUtilsTest heuristics={A:1.000}
id=14161 rank=265 score=1.000 fqn=org.openjf.test.TestTestUtil heuristics={A:1.000}
id=15757 rank=265 score=1.000 fqn=org.jpos.iso.IFB_LLHCHARTest heuristics={A:1.000}
id=18003 rank=265 score=1.000 fqn=org.mifos.reports.business.service.ReportServiceFactoryIntegrationTest heuristics={A:1.000}
id=19634 rank=265 score=1.000 fqn=org.lito.ws.NetworkConnectionHandlerTest heuristics={A:1.000}
id=267 rank=265 score=1.000 fqn=org.jrdf.writer.rdfxml.RdfXmlWriterIntegrationTest heuristics={A:1.000}
id=2032 rank=265 score=1.000 fqn=net.sourceforge.figleaf.viewer.swing.SwingAspectTest heuristics={A:1.000}
id=3823 rank=265 score=1.000 fqn=org.exist.xmldb.RemoteDBTest heuristics={A:1.000}
id=5483 rank=265 score=1.000 fqn=org.joda.time.TestDateMidnight_Basics heuristics={A:1.000}
id=5998 rank=265 score=1.000 fqn=it.imolinfo.jbi4cics.test.mapping.coboltypes.JavaFloatTypeMappingTest heuristics={A:1.000}
id=8205 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.forms.TestDefaultFormValidatorResults heuristics={A:1.000}
id=9143 rank=265 score=1.000 fqn=org.acegisecurity.providers.cas.TicketResponseTests heuristics={A:1.000}
id=9628 rank=265 score=1.000 fqn=sample.attributes.BankTests heuristics={A:1.000}
id=11148 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.builders.NantBuilderTest heuristics={A:1.000}
id=11659 rank=265 score=1.000 fqn=edu.iu.iv.toolkits.vwtk.test.datamodel.user.db.TestUserDatabaseViews heuristics={A:1.000}
id=13627 rank=265 score=1.000 fqn=ie.omk.smpp.AddressTest heuristics={A:1.000}
id=17320 rank=265 score=1.000 fqn=org.mifos.framework.util.helpers.DateUtilsTest heuristics={A:1.000}
